"comment","label"
"夏橙 折价",1
"澳柑 精品",1
"冰糖橙 折价",1
"夏橙 精品",1
"桔柚 折价",1
"澳柑 折价",1
"三 红 蜜柚 二级",1
"赣南 脐橙 折价",1
"彩食 鲜 三十 年 黄金 果 二级",1
"葡萄柚 精品",1
"柚子 折价",1
"彩食鲜 南丰 贡桔 精品",1
"三十 年 黄金 果 精品",1
"砂糖 橙 二级",1
"精品 蜜桔 折价",1
"彩食鲜 柚子 精品",1
"脆皮 金桔 精品",1
"彩食 鲜 天橙心 蜜柚 精品",1
"彩食鲜 柳叶桔 折价",1
"柳叶 桔 二级",1
"彩食 鲜 砂糖 桔 精品",1
"柚子 精品",1
"精品 蜜桔 精品",1
"三十 年 土豪 金 折价",1
"波 蜜柚 二级",1
"彩食 鲜 文旦柚 折价",1
"彩食 鲜青 柠檬 折价",1
"脐橙 折价",1
"新奇 士橙 二级",1
"砂糖 橙 二级",1
"彩食鲜 柠檬 折价",1
"小金桔 优质",1
"青 柠檬 折价",1
"柚子 精品",1
"丑柑 折价",1
"彩食鲜 柳叶桔 精品",1
"彩食 鲜 黄 柠檬 精品",1
"宝宝 青 柠檬 折价",1
"三 红 蜜柚 精品",1
"青 柠檬 优质",1
"金丝柚 优质",1
"春桔 精品",1
"黄柠檬 优质",1
"沙田柚 精品",1
"黄柠檬 折价",1
"胡柚 二级",1
"小金桔 折价",1
"彩食 鲜 三十 年 黄金 果 精品",1
"黄柠檬 折价",1
"赣南 脐橙 二级",1
"红西柚 二级",1
"彩食 鲜青 柠檬 折价",1
"青 柠檬 折价",1
"胡柚 折价",1
"脐橙 大 二级",1
"国产 柠檬 精品",1
"彩食 鲜 文旦柚 折价",1
"彩食 鲜红 心 蜜柚 折价",1
"雪柑 精品",1
"三十 年 土豪 金 礼盒 二级",1
"进口 橙二级",1
"彩食鲜 冰糖 柑 二级",1
"茂谷柑 折价",1
"三十 年 黄金 果 折价",1
"天橙心 蜜柚 二级",1
"水晶 蜜柚 精品",1
"蜜桔 精品",1
"澳橙 优质",1
"冰糖橙 精品",1
"葡萄柚 二级",1
"金丝柚 折价",1
"纽荷尔橙 折价",1
"丑柑 优质",1
"纽荷尔 优质",1
"青 柠檬 折价",1
"悠然 有 机柚 折价",1
"赣南 脐橙 折价",1
"赣南 脐橙 二级",1
"国产 柠檬 折价",1
"彩食鲜 国产 柠檬 精品",1
"彩食鲜 柚子 精品",1
"彩食 鲜 砂糖 桔 折价",1
"彩食鲜 南丰 贡桔 精品",1
"茂谷柑 二 级",1
"夏橙 精品",1
"奉节 脐橙 二级",1
"彩食 鲜 文旦柚 精品",1
"金丝柚 二级",1
"彩食 鲜 天橙心 蜜柚 精品",1
"彩食鲜 柳叶桔 折价",1
"皇帝 柑 折价",1
"芦柑 折价",1
"进口橙 精品",1
"柚子 折价",1
"彩食 鲜 黄 柠檬 折价",1
"蜜桔 二级",1
"不知火桔 礼盒 二级",1
"三 红 蜜柚 折价",1
"纽荷尔 二级",1
"彩食 鲜 三十 年 黄金 果 折价",1
"彩食 鲜 宝宝 青 柠檬 精品",1
"脆皮 金桔 折价",1
"小金桔 二级",1
"彩食 鲜 澳橙 精品",1
"黄 柠檬 精品",1
"彩食鲜 柚子 二级",1
"澳桔 优质",1
"红西柚 优质",1
"黄 柠檬 精品",1
"柳叶 桔 二级",1
"彩食 鲜 三十 年 土豪 金 二级",1
"彩食鲜 柠檬 二级",1
"本地 澳柑 精品",1
"脐橙 精品",1
"赣南 脐橙 优质",1
"红心 柚子 精品",1
"彩食 鲜 香蕉 折价",1
"不知火桔 折价",1
"赣南 脐橙 折价",1
"春桔 二 级",1
"本地 澳柑 折价",1
"沃柑二级",1
"三十 年 土豪 金 精品",1
"红心 柚子 折价",1
"彩食 鲜 澳柑 折价",1
"三十 年 黄金 果 精品",1
"水晶 蜜柚 折价",1
"桔柚 二级",1
"彩食鲜 皇帝 柑 折价",1
"瓯柑 二级",1
"南丰 贡桔 二级",1
"彩食 鲜青 柠檬 二级",1
"夏橙 折价",1
"砂糖 桔 二级",1
"青 柠檬 二级",1
"彩食鲜 国产 柠檬 折价",1
"血橙 精品",1
"脐橙 大 精品",1
"彩食 鲜青 柠檬 精品",1
"赣南 脐橙 精品",1
"进口橙 折价",1
"彩食 鲜红 心 蜜柚 精品",1
"三十 年 土豪 金 礼盒 折价",1
"澳橙 折价",1
"国产 柠檬 优质",1
"澳桔 二级",1
"沙田柚 折价",1
"悠然 有 机柚 优质",1
"宝宝 青 柠檬 二级",1
"彩食 鲜 香蕉 精品",1
"本地 澳柑 二级",1
"天橙心 蜜柚 折价",1
"脆皮 金桔 精品",1
"彩食 鲜 宝宝 青 柠檬 折价",1
"彩食 鲜 砂糖 桔 精品",1
"彩食 鲜 三十 年 土豪 金 折价",1
"彩食 鲜 天橙心 蜜柚 折价",1
"红心 柚子 二级",1
"彩食鲜 冰糖柑 折价",1
"雪柑 优质",1
"血橙 折价",1
"国产 柠檬 二级",1
"彩食 鲜 澳橙 折价",1
"彩食鲜 芦柑 精品",1
"三十 年 土豪 金 折价",1
"葡萄柚 折价",1
"冰糖 橙 二级",1
"皇帝 柑 精品",1
"丑柑 二级",1
"彩食鲜 皇帝 柑 精品",1
"纽荷尔 精品",1
"柚子 二级",1
"砂糖 桔 折价",1
"纽荷尔橙 优惠",1
"青 柠檬 二级",1
"雪柑 折价",1
"进口橙 优质",1
"彩食 鲜 澳柑 精品",1
"金丝柚 精品",1
"奉节 脐橙 折价",1
"三十 年 土豪 金 礼盒 精品",1
"茂谷柑 精品",1
"赣南 脐橙 精品",1
"奉节 脐橙 精品",1
"赣南 脐橙 折价",1
"脐橙 大 折价",1
"不知火桔 精品",1
"柳叶桔 折价",1
"悠然 有 机柚 二级",1
"国产 柠檬 优质",1
"黄柠檬 二级",1
"彩食 鲜 三十 年 黄金 果 二级",1
"蜜桔 优质",1
"胡柚 折价",1
"金丝柚 二级",1
"三 红 蜜柚 二级",1
"不知火桔 礼盒 折价",1
"瓯柑 精品",1
"澳桔 折价",1
"丑柑 精品",1
"彩食 鲜 澳柑 二级",1
"青 柠檬 精品",1
"雪柑 二级",1
"彩食鲜 冰糖柑 精品",1
"精品 蜜桔 折价",1
"夏橙 二级",1
"悠然 有 机柚 精品",1
"南丰 贡桔 精品",1
"红西柚 折价",1
"彩食 鲜 三 红 蜜柚 精品",1
"胡柚 精品",1
"砂糖 桔 精品",1
"本地 澳柑 优质",1
"天橙心 蜜柚 精品",1
"葡萄柚 精品",1
"宝宝 青 柠檬 精品",1
"水晶 蜜柚 优质",1
"青 柠檬 精品",1
"彩食 鲜青 柠檬 精品",1
"砂糖 橙 折价",1
"国产 柠檬 二级",1
"赣南 脐橙 折价",1
"青 柠檬 二级",1
"彩食鲜 国产 柠檬 二级",1
"三十 年 黄金 果 二级",1
"脆皮 金桔 二级",1
"柳叶桔 精品",1
"黄柠檬 优质",1
"新奇 士橙 折价",1
"脐橙 二级",1
"彩食鲜 芦柑 折价",1
"沙田柚 二级",1
"赣南 脐橙 优质",1
"彩食 鲜红 心 蜜柚 二级",1
"皇帝 柑 二级",1
"彩食 鲜 黄 柠檬 二级",1
"不知火桔 礼盒 精品",1
"彩食鲜 南丰 贡桔 折价",1
"脐橙 大 优质",1
"纽荷尔 折价",1
"彩食 鲜青 柠檬 二级",1
"桔柚 折价",1
"彩食鲜 皇帝 柑 二级",1
"彩食鲜 柚子 折价",1
"南丰 贡桔 折价",1
"冰糖橙 折价",1
"彩食 鲜 三 红 蜜柚 折价",1
"彩食 鲜青 柠檬 折价",1
"彩食 鲜 三十 年 土豪 金 精品",1
"彩食鲜 柠檬 精品",1
"沃柑 折价",1
"三十 年 土豪 金 二级",1
"瓯柑 折价",1
"春桔 折价",1
"蜜桔 折价",1
"白心柚",1
"好 山 好 富硒 脐橙",1
"神农 蜜柑",1
"有机 三十 年 土豪 金柚子",1
"白心柚",1
"进口 红宝石柚",1
"澳橙",1
"蜜桔",1
"爱媛桔橙",1
"红心 柚个装",1
"爱媛桔橙 精品",1
"爱媛桔橙 二级",1
"爱媛桔橙 折价",1
"爱媛桔橙 优质",1
"红山橙",1
"台湾 柳丁橙",1
"贡桔",1
"纽荷尔橙",1
"绿橙",1
"柚子 大",1
"广东 砂糖桔",1
"天草橙",1
"品怡 香橙",1
"红西柚",1
"澳橙",1
"佳沛 金 果果 霸",1
"泰国 金柚",1
"精品 蜜柚",1
"彩食 鲜 三十 年 黄金 果",1
"益品 兰香 甜橙",1
"益品 兰香 橙子",1
"纽荷尔橙",1
"白 心 柚子 约 个",1
"彩食 鲜 文旦柚",1
"进口橙",1
"红心柚",1
"彩食鲜 柚子",1
"三十 年 黄金 果",1
"三十 年 土豪金",1
"红心 柚个装",1
"彩食鲜 香蕉",1
"彩食 鲜 黄 柠檬 个 装",1
"彩食鲜 柳叶桔",1
"山楂",1
"彩食鲜 香蕉",1
"进口橙",1
"纽 菠萝橙",1
"纽 菠萝橙",1
"皇帝 柑",1
"皇帝 柑",1
"青 柠檬",1
"青 柠檬",1
"天草柑",1
"彩食 鲜 三十 年 土豪金",1
"宝宝 青 柠檬",1
"文旦柚",1
"彩食鲜 柚子",1
"文旦柚 精品",1
"泰柑 折价",1
"泰柑 优质",1
"金丝柚 折价",1
"贡桔 折价",1
"泰柚 二级",1
"柚子 优质",1
"芦柑 二级",1
"砂糖 橙 精品",1
"澳橙 二级",1
"新奇 士橙 优质",1
"文旦柚 折价",1
"黄柠檬 二级",1
"澳橙 精品",1
"泰柑 二级",1
"血橙 二级",1
"度 鲜橙 二级",1
"泰柚 优质",1
"桔柚 精品",1
"贡桔 二级",1
"泰柚 折价",1
"脐橙 优质",1
"纽荷尔橙 精品",1
"国产 柠檬 折价",1
"泰柑 精品",1
"精选 赣南 脐橙 精品",1
"国产 柠檬 精品",1
"泰柚 精品",1
"文旦柚 二级",1
"度 鲜橙 折价",1
"台湾 柳丁橙 精品",1
"好 山 好 富硒 脐橙 二级",1
"神农 蜜柑 精品",1
"台湾 柳丁 橙 二级",1
"好 山 好 富硒 脐橙 精品",1
"神农 蜜柑 二级",1
"皇帝 柑 优质",1
"春桔 优质",1
"贡桔 精品",1
"福桔 折价",1
"波 蜜柚 优质",1
"芦柑 优质",1
"福桔 优质",1
"红心 柚子 优质",1
"柳叶桔 优质",1
"贡桔 优质",1
"柚子 精品",1
"砂糖 橙 优质",1
"度 鲜橙 优质",1
"南丰 贡桔 优质",1
"纽荷尔橙 优质",1
"福桔 精品",1
"柚子 折价",1
"金丝柚 优质",1
"波 蜜柚 二级",1
"波 蜜柚 精品",1
"福桔 二级",1
"茂谷柑 优质",1
"泰柑",1
"蜜桔",1
"澳橙",1
"天橙心 蜜柚",1
"澳桔",1
"有机 三十 年 土豪 金柚子 约 个",1
"彩食鲜 柳叶桔",1
"天草橙",1
"三 红 蜜柚",1
"三十 年 土豪金",1
"彩食 鲜红 心 蜜柚",1
"彩食 鲜红 心 蜜柚",1
"彩食 鲜 宝宝 青 柠檬",1
"彩食 鲜 文旦柚",1
"彩食鲜 柳叶桔",1
"彩食 鲜 砂糖桔",1
"彩食鲜 南丰 贡桔",1
"彩食鲜 芦柑",1
"白 心 柚子",1
"澳橙",1
"蜜桔",1
"红西柚",1
"纽荷尔橙",1
"蜜桔",1
"彩食 鲜红 西柚",1
"油 力克 柠檬",1
"无核桔",1
"彩食 鲜 澳柑",1
"彩食鲜 进口橙",1
"蜜柚",1
"蜜柚",1
"红心 柚子",1
"红心 柚子",1
"柚子",1
"蜜柚",1
"天橙心 蜜柚 优质",1
"三 红 蜜柚 优质",1
"三十 年 土豪 金 优质",1
"三 红 蜜柚 优质",1
"天橙心 蜜柚 优质",1
"三十 年 土豪 金 优质",1
"贡桔 约 份",1
"贡桔",1
"三十 年 黄金 果 优质",1
"三十 年 黄金 果 优质",1
"金丝柚",1
"澳桔",1
"品怡 白金 蜜柚 白柚",1
"有机 三十 年 土豪 金柚子",1
"白 心 柚子",1
"红心 柚子",1
"柳叶桔",1
"南丰 贡桔小",1
"实建橙",1
"实建橙",1
"实建橙",1
"实建橙",1
"实建橙",1
"实建橙",1
"红西柚 约 份",1
"实建橙 精品",1
"实建橙 精品",1
"实建橙 精品",1
"实建橙 二级",1
"实建橙 二级",1
"实建橙 折价",1
"实建橙 优质",1
"实建橙 二级",1
"实建橙 折价",1
"实建橙 优质",1
"实建橙 折价",1
"实建橙 优质",1
"澳橘",1
"红心柚",1
"三十 年 土豪金",1
"绿橙",1
"丑柑",1
"天草柑",1
"三 红 蜜柚",1
"脐橙 精品",1
"脐橙 优质",1
"脐橙 二级",1
"夏橙 二级",1
"夏橙 优质",1
"泰国 蜜柚 二级",1
"进口柑 折价",1
"泰国 蜜柚 折价",1
"夏橙 精品",1
"夏橙 折价",1
"脐橙 折价",1
"丑柑",1
"贡桔",1
"不知火桔",1
"脐橙",1
"丑柑",1
"爱媛橙",1
"绿橙",1
"桔柚",1
"青 柠檬",1
"胡柚",1
"胡柚",1
"青 柠檬",1
"奉节 脐橙",1
"胡柚",1
"金丝柚",1
"柚子",1
"红心 柚子",1
"蜜桔",1
"小金桔",1
"芦柑",1
"柚子",1
"三十 年 土豪金",1
"三十 年 土豪金",1
"袋装 冰糖橙",1
"夏橙",1
"天草橙",1
"砂糖桔",1
"春桔",1
"青 柠檬",1
"脐橙",1
"国产 柠檬",1
"冰糖橙",1
"新余 蜜桔",1
"黄 心 柚子",1
"三十 年 土豪 金 礼盒",1
"纽 菠萝橙",1
"血橙",1
"南丰 贡桔",1
"蜜甜桔",1
"皇帝 柑",1
"砂糖橙",1
"青 柠檬",1
"纽荷尔",1
"不知火桔 礼盒",1
"贡桔",1
"爱媛桔橙",1
"脆皮 金桔",1
"精品 新奇 士橙",1
"精品 小 金桔",1
"进口柑",1
"西班牙 橙",1
"蜜甜桔",1
"国产 柠檬",1
"福寿柑",1
"春桔",1
"泰柑",1
"红西柚",1
"文旦柚",1
"澳柑",1
"丑柑",1
"砂糖橙",1
"新余 蜜桔",1
"黄 心 柚子",1
"澳橙",1
"油 力克 柠檬",1
"澳桔",1
"进口 西柚",1
"进口橙",1
"泰柑",1
"泰国 蜜柚",1
"新奇 士橙",1
"一 级 柠檬",1
"袋装 冰糖橙",1
"新奇 士橙",1
"脐橙",1
"纽荷尔橙",1
"纽 菠萝橙",1
"油 力克 柠檬",1
"血橙",1
"青 西柚",1
"南丰 贡桔",1
"澳桔",1
"冰糖橙",1
"夏橙",1
"天草橙",1
"砂糖桔",1
"皇帝 柑",1
"贡桔",1
"不知火桔",1
"进口橙",1
"泰国 白金柚",1
"精品 红心柚",1
"黄 心 柚子 优质",1
"黄 心 柚子 折价",1
"黄 心 柚子 二级",1
"黄 心 柚子 精品",1
"神农蜜 脐橙",1
"彩食 鲜 砂糖桔",1
"彩食鲜 南丰 贡桔",1
"三十 年 土豪金",1
"三 红 蜜柚",1
"爱媛桔",1
"脐橙",1
"不知火桔",1
"丑柑",1
"彩食鲜 柚子",1
"彩食 鲜 纽荷尔",1
"新余 蜜桔",1
"袋装 柚子",1
"袋装 柚子",1
"不知火 桔装",1
"三十 年 土豪 金 个 装",1
"三十 年 黄金 果 个 装",1
"澳桔装",1
"礼盒 柚子 二级",1
"礼盒 柚子 折价",1
"三十 年 黄金 果",1
"三十 年 黄金 果",1
"天橙心 蜜柚",1
"天橙心 蜜柚",1
"三 红 蜜柚",1
"三 红 蜜柚",1
"三十 年 土豪金",1
"三十 年 土豪金",1
"彩食鲜 脐橙",1
"雪柑",1
"新奇 士橙",1
"血橙",1
"青 西柚",1
"胡柚",1
"澳桔",1
"国产 柠檬",1
"丑柑",1
"胡柚",1
"澳橙",1
"西班牙柑",1
"皇帝 柑",1
"沙田柚",1
"福寿柑",1
"春桔",1
"无核桔",1
"砂糖橙",1
"新余 蜜桔",1
"品怡 白金 蜜柚 白柚",1
"柳叶桔",1
"天心橙 蜜柚",1
"宏丰 蜜柚 红心",1
"文旦柚",1
"奉节 脐橙",1
"精品 蜜桔",1
"贡桔",1
"蜜桔",1
"袋装 冰糖橙",1
"柚子",1
"红山橙",1
"福桔",1
"纽 菠萝橙",1
"南丰 贡桔",1
"国产 柠檬",1
"蜜甜桔",1
"金丝柚",1
"品怡 黄 心 柚子",1
"苦橘",1
"芦柑",1
"纽荷尔橙",1
"柚子",1
"春见 柑橘",1
"小青 柠檬",1
"香妃柑",1
"云冠橙",1
"彩食 鲜青 柠檬",1
"彩食 鲜 澳桔",1
"彩食鲜 进口橙",1
"彩食 鲜 澳橙",1
"红心 柚子",1
"红西柚",1
"蜜桔",1
"进口橙",1
"天橙心 蜜柚",1
"三 红 蜜柚",1
"天橙心 蜜柚",1
"彩食 鲜 盒装 脐橙",1
"三十 年 土豪金",1
"福桔",1
"澳桔",1
"袋装 柚子",1
"袋装 柚子 二级",1
"袋装 柚子 优质",1
"袋装 柚子 精品",1
"袋装 柚子 折价",1
"彩食 鲜红 心 蜜柚",1
"彩食鲜 蜜桔",1
"彩食鲜 进口橙",1
"彩食鲜 柚子",1
"宝宝 青 柠檬",1
"泰国 金柚",1
"无核桔",1
"爱媛桔橙",1
"三十 年 土豪金",1
"澳橘",1
"三十 年 黄金 果",1
"彩食鲜 柚子 个 装",1
"彩食 鲜红 心 柚子 个 装",1
"彩食 鲜 三十 年 土豪 金 个 装",1
"三 红 柚子",1
"彩食 鲜 三十 年 黄金 果",1
"爱媛桔橙",1
"爱媛桔橙份",1
"丑柑",1
"天心橙 蜜柚",1
"贡桔",1
"蜜柚",1
"爱媛桔橙",1
"爱媛橙",1
"贡桔",1
"蜜甜桔",1
"三 红 蜜柚",1
"三 红 蜜柚",1
"三十 年 黄金 果",1
"三十 年 黄金 果",1
"天橙心 蜜柚",1
"天橙心 蜜柚",1
"三十 年 土豪金",1
"三十 年 土豪金",1
"天橙心 蜜柚 折价",1
"三十 年 土豪 金 折价",1
"三 红 蜜柚 二级",1
"三十 年 黄金 果 折价",1
"三十 年 黄金 果 二级",1
"三 红 蜜柚 折价",1
"天橙心 蜜柚 二级",1
"三十 年 土豪 金 二级",1
"三 红 蜜柚 折价",1
"三十 年 土豪 金 二级",1
"天橙心 蜜柚 二级",1
"三十 年 黄金 果 二级",1
"三 红 蜜柚 二级",1
"天橙心 蜜柚 折价",1
"三十 年 黄金 果 折价",1
"三十 年 土豪 金 折价",1
"进口 橙约份",1
"红心 柚子",1
"白 心 柚子",1
"红心 柚子",1
"美国 柠檬",1
"爱媛桔橙",1
"三十 年 土豪金",1
"维多丽 白肉 蜜柚",1
"冰糖橙",1
"三 红 蜜柚",1
"黄 心 柚子",1
"红西柚",1
"皇帝 柑",1
"南丰 贡桔",1
"都 乐 埃及橙",1
"都 乐 进口柚",1
"都 乐 南非 西柚",1
"都 乐 黄 心 葡萄柚",1
"都 乐 柠檬 只 装",1
"都 乐 南非橙",1
"都 乐 国产 柚子",1
"都 乐 进口 柠檬",1
"都 乐 甜 玉米粒",1
"都 乐 红心柚",1
"都 乐 美国 橙",1
"三 红 柚子",1
"天心橙 蜜柚",1
"新余 蜜桔",1
"品怡 红心 白金 蜜柚 折价",1
"品怡 红心 白金 蜜柚 精品",1
"彩食 鲜红 西柚",1
"蜜甜桔",1
"蜜甜桔 精品",1
"柚子",1
"小金桔",1
"新奇 士橙",1
"白 心 柚子 随机 发货",1
"油 力克 柠檬",1
"贡桔",1
"爱媛橙",1
"国产 柠檬",1
"红西柚",1
"红心 柚子",1
"丑柑",1
"三 红 蜜柚",1
"金丝柚",1
"冰糖桔",1
"泰国 金柚 个 装",1
"新余 蜜桔",1
"桂花柚",1
"红西柚",1
"蜜桔",1
"泰国 蜜柚",1
"泰国 蜜柚 折价",1
"泰国 蜜柚 二级",1
"三 红 蜜柚",1
"黄 心 柚子",1
"红心 柚子",1
"彩食 鲜 海南 绿橙",1
"冰糖桔",1
"柚子",1
"彩食 鲜 三十 年 土豪金",1
"红心 柚子",1
"蜜桔",1
"澳桔",1
"不知火桔",1
"青 柠檬 精品",1
"不知火桔 优质",1
"红心 柚子 优质",1
"青 柠檬 优质",1
"青 柠檬 二级",1
"瓯柑 折价",1
"青 柠檬 精品",1
"小金桔 优质",1
"茂谷柑 精品",1
"瓯柑 二级",1
"进口橙 精品",1
"台湾 柳丁橙 精品",1
"精选 赣南 脐橙 精品",1
"青 柠檬 二级",1
"不知火桔 二级",1
"红心 柚子 折价",1
"脆皮 金桔 精品",1
"进口橙 优质",1
"茂谷柑 二 级",1
"台湾 柳丁 橙 二级",1
"瓯柑 精品",1
"油 力克 柠檬 精品",1
"小金桔 二级",1
"小金桔 精品",1
"精选 赣南 脐橙 二级",1
"油 力克 柠檬 二级",1
"精选 赣南 脐橙 优质",1
"小金桔 折价",1
"红心 柚子 二级",1
"不知火桔 折价",1
"进口 橙二级",1
"青 柠檬 折价",1
"不知火桔 精品",1
"台湾 柳丁橙 折价",1
"红心 柚子 精品",1
"茂谷柑 优质",1
"脆皮 金桔 折价",1
"精选 赣南 脐橙 折价",1
"脆皮 金桔 二级",1
"油 力克 柠檬 优质",1
"进口橙 折价",1
"青 柠檬 优质",1
"茂谷柑 折价",1
"青 柠檬 折价",1
"油 力克 柠檬 折价",1
"冰糖桔",1
"涌泉 蜜桔 精品",1
"涌泉 蜜桔 优质",1
"涌泉 蜜桔 折价",1
"涌泉 蜜桔 二级",1
"进口橙",1
"彩食鲜 进口 橙装",1
"彩食 鲜 澳桔",1
"三 红 蜜柚 个",1
"澳 橙约",1
"爱媛橙 约 装",1
"红心 柚约",1
"白 心 柚子 约",1
"爱媛桔橙",1
"三 红 蜜柚",1
"三十 年 黄金 果",1
"天橙心 蜜柚",1
"三十 年 土豪金",1
"蜜桔 约",1
"蜜桔",1
"特级 柠檬",1
"澳橙",1
"油 力克 柠檬",1
"无核桔",1
"进口橙",1
"贡桔",1
"三 红 蜜柚",1
"彩食鲜 蜜桔 约 装",1
"彩食 鲜 澳橙",1
"彩食 鲜红 西柚",1
"爱媛橙",1
"油 力克 柠檬约",1
"红心 柚子",1
"青 西柚",1
"红西柚",1
"爱媛桔橙",1
"彩食鲜 新余 蜜桔",1
"爱媛桔橙",1
"爱媛桔橙 精品",1
"爱媛桔橙 二级",1
"爱媛桔橙 优质",1
"爱媛桔橙 折价",1
"南丰 贡桔份",1
"实建橙",1
"实建橙",1
"实建橙",1
"实建橙",1
"袋装 柚子",1
"爱媛桔橙",1
"纽荷尔橙",1
"涌泉 蜜桔",1
"金丝柚",1
"绿橙",1
"彩食鲜 新余 蜜桔",1
"彩食鲜 新余 蜜桔",1
"彩食 鲜 海南 绿橙",1
"彩食 鲜 海南 绿橙",1
"白 心 柚子",1
"黄 心 柚子",1
"柚子 优质",1
"柚子 精品",1
"柚子 折价",1
"柚子 二级",1
"涌泉 蜜桔",1
"爱媛桔橙",1
"三 红 蜜柚",1
"白 心 柚子",1
"小金桔 精品",1
"丑柑",1
"八月橘",1
"八月橘",1
"彩食 鲜 海南 绿橙",1
"新余 蜜桔",1
"三 红 蜜柚",1
"赣南 脐橙",1
"彩食 鲜 爱 媛桔橙",1
"彩食 鲜 爱 媛桔橙",1
"彩食鲜 新余 蜜桔",1
"彩食鲜 新余 蜜桔",1
"彩食鲜 新余 蜜桔",1
"砂糖 桔 二级",1
"平和 黄金 蜜柚 优质",1
"平和 黄金 蜜柚 二级",1
"桔柚 优质",1
"进口 橙粒 折价",1
"平和 黄金 蜜柚 折价",1
"桔柚 二级",1
"进口 橙粒 优质",1
"桔柚 折价",1
"桔柚 精品",1
"进口橙 粒 二级",1
"平和 黄金 蜜柚 精品",1
"皇帝 柑 折价",1
"进口 橙粒 精品",1
"红西柚 折价",1
"蜜桔 优质",1
"蜜桔 折价",1
"红西柚 优质",1
"蜜桔 精品",1
"红西柚 二级",1
"红西柚 精品",1
"青 柠檬 折价",1
"青 柠檬 二级",1
"蜜桔 二级",1
"黄果柑 精品",1
"冰糖柑 折价",1
"精品 红心柚 折价",1
"特级 柠檬 优质",1
"伦晚橙 优质",1
"澳柑 折价",1
"澳橙 优质",1
"贡桔 优质",1
"彩食 鲜红 西柚 精品",1
"彩食鲜 青西柚 精品",1
"文旦柚 二级",1
"寿柑 折价",1
"红桔 精品",1
"袋装 柚子 二级",1
"彩食鲜 赣南 脐橙 精品",1
"蜜桔 二级",1
"春桔 优质",1
"油 力克 柠檬 精品",1
"奉节 脐橙 折价",1
"青 柚 二级",1
"彩食 鲜 澳柑 精品",1
"血橙 精品",1
"晚芦",1
"长红 折价",1
"彩食 鲜 无核桔 折价",1
"精选 柠檬 折价",1
"沙糖桔 精品",1
"沙田柚 优质",1
"精选 茂谷柑 折价",1
"精选 血橙 二级",1
"彩食鲜 胡柚 精品",1
"红西柚 二级",1
"精品 蜜柚 二级",1
"贡桔 折价",1
"爱媛桔橙 优质",1
"盒装 小青 柠桔 精品",1
"彩食鲜 进口橙 精品",1
"碰柑 优质",1
"桂花 柚二级",1
"桂花柚 折价",1
"彩食 鲜 小 金桔 精品",1
"冰糖柑 优质",1
"袋装 冰糖橙 优质",1
"不知火桔 二级",1
"红心 柚子 优质",1
"澳橙 折价",1
"夏橙 精品",1
"彩食鲜 早橙 精品",1
"云冠橙 折价",1
"寿柑 优质",1
"礼盒 柚子 折价",1
"胡柚 折价",1
"纽荷尔橙 优质",1
"彩食鲜 柠檬 精品",1
"南丰 贡桔 优质",1
"袋装 冰糖橙 折价",1
"鲜橙 精品",1
"胡柚 折价",1
"新奇 士橙 折价",1
"红心 柚子 折价",1
"三 红 蜜柚 二级",1
"蜜柚 折价",1
"油 力克 柠檬 二级",1
"新奇 士橙 优质",1
"青 柠檬 优质",1
"芦柑 折价",1
"纽荷尔橙 折价",1
"新余 蜜桔 优质",1
"金桔 精品",1
"彩食 鲜 澳柑 二级",1
"碰柑 折价",1
"精品 红心柚 优质",1
"澳柑 优质",1
"伦晚橙 折价",1
"黄 心 柚子 折价",1
"新余 蜜桔 折价",1
"袋装 柚子 折价",1
"梁平柚 优质",1
"胡柚 精品",1
"寿柑 二级",1
"精选 血橙 折价",1
"国产 柠檬 折价",1
"新余 蜜桔 精品",1
"彩食 鲜 香蕉 精品",1
"文旦柚 折价",1
"丑柑 折价",1
"长 红 二 级",1
"天草柑 二级",1
"油 力克 柠檬 精品",1
"爱媛桔橙 折价",1
"桂花柚 优质",1
"彩食鲜 冰糖柑 精品",1
"丝路 蜜柚 折价",1
"皇帝 柑 精品",1
"金桔 二级",1
"进口橙 折价",1
"芦柑 优质",1
"红桔二级",1
"澳柑 二级",1
"伦晚橙 精品",1
"青 柠檬 精品",1
"蜜桔 折价",1
"盒装 小青 柠桔 优质",1
"精品 红心柚 二级",1
"彩食 鲜 澳橙 折价",1
"台湾 柳丁 橙 二级",1
"特级 柠檬 折价",1
"春桔",1
"夏橙 优质",1
"三 红 蜜柚 优质",1
"彩食鲜 脐橙 精品",1
"彩食鲜 皇帝 柑 精品",1
"精选 金桔 折价",1
"袋装 冰糖橙 精品",1
"小金桔",1
"冰糖 桔 二级",1
"青 柠檬 二级",1
"青 西柚 优质",1
"蜜柚 二级",1
"精品 蜜柚 精品",1
"袋装 冰糖 橙 二级",1
"精选 金桔 二级",1
"彩食鲜 皇帝 柑 二级",1
"彩食鲜 莲雾 精品",1
"伦晚 橙二级",1
"脐橙 折价",1
"蜜桔 二级",1
"小青 柠檬 精品",1
"彩食 鲜红 心 蜜柚 精品",1
